dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
07/22/2022,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,registered,6
07/22/2022,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,registered,14
07/22/2022,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,registered,25
07/22/2022,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,registered,122
07/22/2022,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,registered,179
07/22/2022,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,registered,265
07/22/2022,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,registered,314
07/22/2022,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,registered,326
07/22/2022,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,registered,388
07/22/2022,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,registered,360
07/22/2022,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,registered,370
07/22/2022,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,registered,383
07/22/2022,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,registered,368
07/22/2022,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,registered,342
07/22/2022,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,registered,342
07/22/2022,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,registered,254
07/22/2022,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,registered,257
07/22/2022,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,registered,136
07/22/2022,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,registered,90
07/23/2022,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,registered,36
07/23/2022,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,registered,20
07/23/2022,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,registered,14
07/23/2022,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,registered,2
07/23/2022,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,registered,8
07/23/2022,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,registered,48
07/23/2022,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,registered,148
07/23/2022,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,registered,404
07/23/2022,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,registered,691
07/23/2022,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,registered,288
07/23/2022,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,registered,137
07/23/2022,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,registered,129
07/23/2022,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,registered,205
07/23/2022,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,registered,176
07/23/2022,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,registered,189
07/23/2022,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,registered,205
07/23/2022,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,registered,346
07/23/2022,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,registered,760
07/23/2022,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,registered,672
07/23/2022,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,registered,488
07/23/2022,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,registered,347
07/23/2022,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,registered,251
07/23/2022,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,registered,169
07/23/2022,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,registered,98
07/24/2022,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,registered,52
07/24/2022,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,registered,10
07/24/2022,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,registered,10
07/24/2022,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,registered,5
07/24/2022,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,registered,6
07/24/2022,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,registered,45
07/24/2022,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,registered,173
07/24/2022,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,registered,492
07/24/2022,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,registered,694
07/24/2022,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,registered,299
07/24/2022,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,registered,156
07/24/2022,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,registered,156
07/24/2022,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,registered,169
07/24/2022,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,registered,200
07/24/2022,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,registered,196
07/24/2022,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,registered,212
07/24/2022,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,registered,369
07/24/2022,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,registered,775
07/24/2022,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,registered,767
07/24/2022,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,registered,523
07/24/2022,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,registered,438
07/24/2022,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,registered,325
07/24/2022,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,registered,226
07/24/2022,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,registered,154
07/25/2022,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,registered,57
07/25/2022,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,registered,26
07/25/2022,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,registered,11
07/25/2022,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,registered,11
07/25/2022,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,registered,4
07/25/2022,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,registered,54
07/25/2022,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,registered,179
07/25/2022,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,registered,473
07/25/2022,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,registered,745
07/25/2022,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,registered,277
07/25/2022,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,registered,163
07/25/2022,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,registered,202
07/25/2022,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,registered,233
07/25/2022,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,registered,231
07/25/2022,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,registered,159
07/25/2022,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,registered,223
07/25/2022,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,registered,393
07/25/2022,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,registered,783
07/25/2022,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,registered,787
07/25/2022,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,registered,582
07/25/2022,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,registered,461
07/25/2022,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,registered,326
07/25/2022,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,registered,223
07/25/2022,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,registered,187
07/26/2022,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,registered,65
07/26/2022,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,registered,23
07/26/2022,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,registered,16
07/26/2022,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,registered,8
07/26/2022,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,registered,4
07/26/2022,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,registered,40
07/26/2022,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,registered,165
07/26/2022,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,registered,478
07/26/2022,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,registered,680
07/26/2022,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,registered,289
07/26/2022,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,registered,143
07/26/2022,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,registered,143
07/26/2022,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,registered,206
07/26/2022,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,registered,189
07/26/2022,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,registered,151
07/26/2022,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,registered,173
07/26/2022,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,registered,312
07/26/2022,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,registered,628
07/26/2022,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,registered,615
07/26/2022,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,registered,534
07/26/2022,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,registered,399
07/26/2022,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,registered,236
07/26/2022,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,registered,201
07/26/2022,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,registered,127
07/27/2022,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,registered,83
07/27/2022,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,registered,42
07/27/2022,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,registered,18
07/27/2022,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,registered,9
07/27/2022,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,registered,5
07/27/2022,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,registered,34
07/27/2022,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,registered,129
07/27/2022,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,registered,397
07/27/2022,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,registered,642
07/27/2022,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,registered,329
07/27/2022,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,registered,146
07/27/2022,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,registered,184
07/27/2022,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,registered,207
07/27/2022,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,registered,231
07/27/2022,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,registered,221
07/27/2022,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,registered,242
07/27/2022,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,registered,419
07/27/2022,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,registered,598
07/27/2022,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,registered,522
07/27/2022,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,registered,423
07/27/2022,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,registered,269
07/27/2022,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,registered,189
07/27/2022,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,registered,151
07/27/2022,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,registered,155
07/28/2022,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,registered,170
07/28/2022,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,registered,69
07/28/2022,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,registered,76
07/28/2022,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,registered,33
07/28/2022,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,registered,10
07/28/2022,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,registered,10
07/28/2022,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,registered,40
07/28/2022,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,registered,58
07/28/2022,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,registered,127
07/28/2022,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,registered,227
07/28/2022,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,registered,266
07/28/2022,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,registered,295
07/28/2022,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,registered,330
07/28/2022,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,registered,325
07/28/2022,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,registered,308
07/28/2022,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,registered,291
07/28/2022,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,registered,279
07/28/2022,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,registered,280
07/28/2022,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,registered,330
07/28/2022,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,registered,223
07/28/2022,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,registered,154
07/28/2022,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,registered,206
07/28/2022,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,registered,188
07/28/2022,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,registered,156
07/29/2022,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,registered,129
07/29/2022,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,registered,109
07/29/2022,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,registered,79
07/29/2022,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,registered,37
07/29/2022,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,registered,11
07/29/2022,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,registered,14
07/29/2022,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,registered,12
07/29/2022,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,registered,36
07/29/2022,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,registered,90
07/29/2022,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,registered,162
07/29/2022,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,registered,258
07/29/2022,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,registered,326
07/29/2022,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,registered,357
07/29/2022,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,registered,302
07/29/2022,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,registered,291
07/29/2022,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,registered,306
07/29/2022,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,registered,330
07/29/2022,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,registered,367
07/29/2022,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,registered,302
07/29/2022,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,registered,300
07/29/2022,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,registered,228
07/29/2022,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,registered,199
07/29/2022,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,registered,117
07/29/2022,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,registered,82
07/30/2022,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,registered,46
07/30/2022,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,registered,15
07/30/2022,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,registered,6
07/30/2022,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,registered,3
07/30/2022,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,registered,5
07/30/2022,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,registered,43
07/30/2022,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,registered,155
07/30/2022,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,registered,455
07/30/2022,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,registered,720
07/30/2022,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,registered,259
07/30/2022,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,registered,135
07/30/2022,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,registered,146
07/30/2022,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,registered,201
07/30/2022,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,registered,169
07/30/2022,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,registered,167
07/30/2022,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,registered,185
07/30/2022,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,registered,337
07/30/2022,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,registered,765
07/30/2022,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,registered,735
07/30/2022,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,registered,584
07/30/2022,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,registered,384
07/30/2022,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,registered,251
07/30/2022,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,registered,183
07/30/2022,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,registered,116
07/31/2022,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,registered,27
07/31/2022,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,registered,18
07/31/2022,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,registered,8
07/31/2022,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,registered,5
07/31/2022,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,registered,6
07/31/2022,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,registered,40
07/31/2022,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,registered,192
07/31/2022,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,registered,492
07/31/2022,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,registered,730
07/31/2022,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,registered,302
07/31/2022,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,registered,154
07/31/2022,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,registered,170
07/31/2022,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,registered,198
07/31/2022,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,registered,219
07/31/2022,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,registered,188
07/31/2022,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,registered,115
07/31/2022,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,registered,336
07/31/2022,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,registered,726
07/31/2022,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,registered,758
07/31/2022,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,registered,524
07/31/2022,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,registered,397
07/31/2022,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,registered,292
07/31/2022,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,registered,224
07/31/2022,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,registered,127
08/01/2022,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,registered,44
08/01/2022,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,registered,28
08/01/2022,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,registered,13
08/01/2022,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,registered,7
08/01/2022,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,registered,3
08/01/2022,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,registered,46
08/01/2022,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,registered,179
08/01/2022,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,registered,468
08/01/2022,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,registered,649
08/01/2022,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,registered,316
08/01/2022,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,registered,175
08/01/2022,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,registered,180
08/01/2022,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,registered,209
08/01/2022,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,registered,221
08/01/2022,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,registered,175
08/01/2022,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,registered,206
08/01/2022,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,registered,386
08/01/2022,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,registered,734
08/01/2022,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,registered,786
08/01/2022,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,registered,564
08/01/2022,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,registered,448
08/01/2022,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,registered,284
08/01/2022,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,registered,251
08/01/2022,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,registered,134
08/02/2022,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,registered,55
08/02/2022,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,registered,36
08/02/2022,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,registered,8
08/02/2022,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,registered,6
08/02/2022,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,registered,9
08/02/2022,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,registered,37
08/02/2022,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,registered,177
08/02/2022,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,registered,452
08/02/2022,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,registered,718
08/02/2022,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,registered,312
08/02/2022,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,registered,130
08/02/2022,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,registered,167
08/02/2022,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,registered,230
08/02/2022,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,registered,212
08/02/2022,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,registered,171
08/02/2022,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,registered,202
08/02/2022,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,registered,335
08/02/2022,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,registered,775
08/02/2022,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,registered,681
08/02/2022,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,registered,509
08/02/2022,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,registered,376
08/02/2022,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,registered,301
08/02/2022,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,registered,227
08/02/2022,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,registered,152
08/03/2022,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,registered,56
08/03/2022,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,registered,32
08/03/2022,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,registered,14
08/03/2022,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,registered,5
08/03/2022,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,registered,11
08/03/2022,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,registered,35
08/03/2022,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,registered,158
08/03/2022,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,registered,396
08/03/2022,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,registered,636
08/03/2022,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,registered,327
08/03/2022,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,registered,167
08/03/2022,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,registered,186
08/03/2022,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,registered,243
08/03/2022,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,registered,247
08/03/2022,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,registered,229
08/03/2022,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,registered,268
08/03/2022,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,registered,380
08/03/2022,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,registered,646
08/03/2022,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,registered,573
08/03/2022,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,registered,388
08/03/2022,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,registered,300
08/03/2022,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,registered,224
