dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
07/22/2021,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,registered,271
07/22/2021,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,registered,250
07/22/2021,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,registered,210
07/22/2021,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,registered,166
07/22/2021,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,registered,152
07/22/2021,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,registered,105
07/22/2021,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,registered,84
07/23/2021,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,registered,85
07/23/2021,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,registered,57
07/23/2021,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,registered,48
07/23/2021,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,registered,16
07/23/2021,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,registered,4
07/23/2021,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,registered,6
07/23/2021,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,registered,19
07/23/2021,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,registered,38
07/23/2021,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,registered,85
07/23/2021,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,registered,102
07/23/2021,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,registered,137
07/23/2021,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,registered,154
07/23/2021,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,registered,164
07/23/2021,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,registered,167
07/23/2021,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,registered,152
07/23/2021,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,registered,137
07/23/2021,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,registered,151
07/23/2021,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,registered,127
07/23/2021,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,registered,134
07/23/2021,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,registered,137
07/23/2021,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,registered,98
07/23/2021,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,registered,115
07/23/2021,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,registered,88
07/23/2021,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,registered,77
07/24/2021,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,registered,77
07/24/2021,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,registered,63
07/24/2021,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,registered,48
07/24/2021,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,registered,20
07/24/2021,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,registered,5
07/24/2021,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,registered,3
07/24/2021,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,registered,13
07/24/2021,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,registered,29
07/24/2021,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,registered,82
07/24/2021,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,registered,112
07/24/2021,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,registered,165
07/24/2021,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,registered,169
07/24/2021,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,registered,161
07/24/2021,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,registered,162
07/24/2021,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,registered,204
07/24/2021,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,registered,170
07/24/2021,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,registered,187
07/24/2021,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,registered,174
07/24/2021,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,registered,176
07/24/2021,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,registered,170
07/24/2021,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,registered,143
07/24/2021,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,registered,111
07/24/2021,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,registered,75
07/24/2021,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,registered,37
07/25/2021,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,registered,17
07/25/2021,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,registered,8
07/25/2021,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,registered,3
07/25/2021,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,registered,2
07/25/2021,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,registered,6
07/25/2021,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,registered,22
07/25/2021,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,registered,100
07/25/2021,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,registered,257
07/25/2021,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,registered,353
07/25/2021,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,registered,124
07/25/2021,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,registered,54
07/25/2021,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,registered,83
07/25/2021,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,registered,50
07/25/2021,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,registered,64
07/25/2021,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,registered,62
07/25/2021,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,registered,96
07/25/2021,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,registered,161
07/25/2021,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,registered,437
07/25/2021,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,registered,473
07/25/2021,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,registered,324
07/25/2021,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,registered,247
07/25/2021,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,registered,153
07/25/2021,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,registered,112
07/25/2021,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,registered,64
07/26/2021,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,registered,20
07/26/2021,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,registered,6
07/26/2021,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,registered,6
07/26/2021,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,registered,2
07/26/2021,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,registered,6
07/26/2021,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,registered,24
07/26/2021,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,registered,108
07/26/2021,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,registered,288
07/26/2021,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,registered,392
07/26/2021,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,registered,162
07/26/2021,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,registered,96
07/26/2021,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,registered,102
07/26/2021,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,registered,122
07/26/2021,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,registered,139
07/26/2021,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,registered,101
07/26/2021,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,registered,114
07/26/2021,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,registered,213
07/26/2021,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,registered,465
07/26/2021,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,registered,478
07/26/2021,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,registered,329
07/26/2021,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,registered,243
07/26/2021,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,registered,222
07/26/2021,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,registered,131
07/26/2021,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,registered,71
07/27/2021,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,registered,26
07/27/2021,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,registered,9
07/27/2021,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,registered,5
07/27/2021,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,registered,4
07/27/2021,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,registered,3
07/27/2021,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,registered,18
07/27/2021,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,registered,119
07/27/2021,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,registered,313
07/27/2021,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,registered,405
07/27/2021,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,registered,189
07/27/2021,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,registered,82
07/27/2021,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,registered,94
07/27/2021,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,registered,132
07/27/2021,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,registered,151
07/27/2021,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,registered,107
07/27/2021,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,registered,103
07/27/2021,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,registered,228
07/27/2021,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,registered,491
07/27/2021,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,registered,463
07/27/2021,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,registered,288
07/27/2021,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,registered,239
07/27/2021,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,registered,196
07/27/2021,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,registered,143
07/27/2021,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,registered,93
07/28/2021,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,registered,31
07/28/2021,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,registered,26
07/28/2021,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,registered,5
07/28/2021,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,registered,5
07/28/2021,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,registered,6
07/28/2021,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,registered,26
07/28/2021,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,registered,110
07/28/2021,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,registered,278
07/28/2021,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,registered,409
07/28/2021,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,registered,189
07/28/2021,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,registered,86
07/28/2021,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,registered,113
07/28/2021,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,registered,151
07/28/2021,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,registered,126
07/28/2021,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,registered,111
07/28/2021,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,registered,124
07/28/2021,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,registered,214
07/28/2021,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,registered,423
07/28/2021,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,registered,428
07/28/2021,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,registered,285
07/28/2021,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,registered,229
07/28/2021,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,registered,165
07/28/2021,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,registered,149
07/28/2021,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,registered,95
07/29/2021,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,registered,45
07/29/2021,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,registered,22
07/29/2021,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,registered,10
07/29/2021,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,registered,9
07/29/2021,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,registered,4
07/29/2021,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,registered,23
07/29/2021,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,registered,83
07/29/2021,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,registered,228
07/29/2021,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,registered,354
07/29/2021,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,registered,151
07/29/2021,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,registered,69
07/29/2021,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,registered,118
07/29/2021,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,registered,95
07/29/2021,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,registered,114
07/29/2021,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,registered,114
07/29/2021,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,registered,129
07/29/2021,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,registered,198
07/29/2021,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,registered,374
07/29/2021,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,registered,313
07/29/2021,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,registered,219
07/29/2021,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,registered,153
07/29/2021,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,registered,134
07/29/2021,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,registered,127
07/29/2021,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,registered,90
07/30/2021,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,registered,73
07/30/2021,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,registered,75
07/30/2021,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,registered,31
07/30/2021,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,registered,25
07/30/2021,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,registered,6
07/30/2021,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,registered,9
07/30/2021,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,registered,18
07/30/2021,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,registered,39
07/30/2021,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,registered,87
07/30/2021,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,registered,125
07/30/2021,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,registered,182
07/30/2021,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,registered,206
07/30/2021,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,registered,230
07/30/2021,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,registered,183
07/30/2021,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,registered,193
07/30/2021,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,registered,189
07/30/2021,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,registered,176
07/30/2021,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,registered,209
07/30/2021,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,registered,207
07/30/2021,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,registered,155
07/30/2021,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,registered,132
07/30/2021,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,registered,123
07/30/2021,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,registered,129
07/30/2021,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,registered,114
07/31/2021,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,registered,80
07/31/2021,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,registered,71
07/31/2021,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,registered,48
07/31/2021,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0.0,registered,26
07/31/2021,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,registered,7
07/31/2021,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,registered,4
07/31/2021,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0.0,registered,8
07/31/2021,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,registered,26
07/31/2021,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,registered,88
07/31/2021,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,registered,128
07/31/2021,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,registered,163
07/31/2021,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,registered,163
07/31/2021,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,registered,192
07/31/2021,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,registered,152
07/31/2021,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,registered,196
07/31/2021,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,registered,184
07/31/2021,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,registered,208
07/31/2021,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,registered,206
07/31/2021,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,registered,213
07/31/2021,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,registered,187
07/31/2021,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,registered,205
07/31/2021,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,registered,96
07/31/2021,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,registered,71
07/31/2021,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,registered,56
08/01/2021,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,registered,22
08/01/2021,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,registered,12
08/01/2021,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,registered,7
08/01/2021,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,registered,4
08/01/2021,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,registered,2
08/01/2021,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,registered,24
08/01/2021,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,registered,97
08/01/2021,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0.0,registered,258
08/01/2021,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,registered,347
08/01/2021,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0.0,registered,139
08/01/2021,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,registered,70
08/01/2021,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,registered,66
08/01/2021,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,registered,115
08/01/2021,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,registered,112
08/01/2021,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,registered,86
08/01/2021,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0,registered,77
08/01/2021,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,registered,197
08/01/2021,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,registered,445
08/01/2021,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,registered,475
08/01/2021,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,registered,350
08/01/2021,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,registered,256
08/01/2021,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,registered,178
08/01/2021,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,registered,116
08/01/2021,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,registered,82
08/02/2021,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0.0,registered,18
08/02/2021,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,registered,8
08/02/2021,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0.0,registered,6
08/02/2021,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,registered,5
08/02/2021,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,registered,10
08/02/2021,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,registered,17
08/02/2021,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,registered,105
08/02/2021,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,registered,320
08/02/2021,3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,registered,398
08/02/2021,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,registered,182
08/02/2021,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,registered,90
08/02/2021,3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,registered,96
08/02/2021,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,registered,112
08/02/2021,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,registered,153
08/02/2021,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,114
08/02/2021,3,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,120
08/02/2021,3,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,registered,216
08/02/2021,3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,registered,493
08/02/2021,3,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,registered,491
08/02/2021,3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,registered,369
08/02/2021,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,registered,248
08/02/2021,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,registered,201
08/02/2021,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,registered,169
08/02/2021,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,registered,103
08/03/2021,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,registered,32
08/03/2021,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,registered,9
08/03/2021,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,registered,9
08/03/2021,3,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,registered,4
08/03/2021,3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,registered,7
08/03/2021,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,registered,22
08/03/2021,3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,registered,101
08/03/2021,3,0,8,7,0,3,1,2,0.74,0.6667,0.51,0.2239,registered,252
08/03/2021,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,registered,408
08/03/2021,3,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.194,registered,172
08/03/2021,3,0,8,10,0,3,1,3,0.74,0.6818,0.58,0.0896,registered,59
08/03/2021,3,0,8,11,0,3,1,2,0.74,0.6818,0.58,0.1045,registered,93
08/03/2021,3,0,8,12,0,3,1,3,0.76,0.697,0.55,0.1343,registered,142
08/03/2021,3,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,registered,107
08/03/2021,3,0,8,14,0,3,1,2,0.76,0.7121,0.58,0.2239,registered,104
08/03/2021,3,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,registered,87
08/03/2021,3,0,8,16,0,3,1,3,0.68,0.6364,0.79,0.0,registered,129
08/03/2021,3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0.0,registered,378
08/03/2021,3,0,8,18,0,3,1,3,0.7,0.6667,0.84,0.0,registered,443
08/03/2021,3,0,8,19,0,3,1,3,0.7,0.6667,0.84,0.0,registered,270
08/03/2021,3,0,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,registered,80
08/03/2021,3,0,8,21,0,3,1,2,0.68,0.6364,0.89,0.1343,registered,81
08/03/2021,3,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,registered,66
08/03/2021,3,0,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,registered,52
08/04/2021,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,registered,15
08/04/2021,3,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896,registered,14
08/04/2021,3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,registered,5
08/04/2021,3,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,registered,3
08/04/2021,3,0,8,4,0,4,1,2,0.68,0.6364,0.89,0.0,registered,7
08/04/2021,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0.0,registered,17
08/04/2021,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,registered,90
08/04/2021,3,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,registered,271
08/04/2021,3,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,registered,369
08/04/2021,3,0,8,9,0,4,1,1,0.72,0.697,0.74,0.3284,registered,162
